Date,Artist,Track,MinPlayed
2020-04-08 22:02,WOS,CANGURO,3.2790833333333333
2020-04-08 22:12,WOS,MELÓN VINO,1.31825
2020-04-08 22:54,La Casada (Acústico),La Casada (Acústico),0.8525666666666667
2020-04-08 22:54,Paul Kalkbrenner,Cloud Rider,0.08551666666666667
2020-04-08 22:55,Paul Kalkbrenner,Feed Your Head,1.1497666666666666
2020-04-08 22:59,John C,C90 (Remix),3.82355
2020-04-10 00:38,Bob Marley & The Wailers,Is This Love,3.8700666666666668
2020-04-10 00:42,Bob Marley & The Wailers,Jamming,3.5166666666666666
2020-04-10 00:45,Bob Marley & The Wailers,One Love / People Get Ready - Medley,2.882216666666667
2020-04-10 00:47,Bob Marley & The Wailers,Satisfy My Soul,1.8059333333333334
2020-04-10 00:48,Daddy Yankee,Dura,0.6226666666666667
2020-04-10 00:52,Red Hot Chili Peppers,Dani California,4.082833333333333
2020-04-10 00:53,Michael Jackson,Billie Jean,0.8684166666666666
2020-04-10 00:54,Mac Miller,Dang! (feat. Anderson .Paak),1.3490666666666666
2020-04-10 16:40,The Beatles,The Word - Remastered 2009,2.7184333333333335
2020-04-10 16:42,The Beatles,Blackbird - Remastered 2009,2.306433333333333
2020-04-10 16:45,The Beatles,Nowhere Man - Remastered 2009,2.7282166666666665
2020-04-10 16:48,The Beatles,Something - Remastered 2009,3.0382166666666666
2020-04-10 16:51,The Beatles,Getting Better - Remastered 2009,2.802
2020-04-10 16:52,The Beatles,Mean Mr Mustard - Remastered 2009,1.1088833333333334
2020-04-10 16:54,The Beatles,When I'm Sixty Four - Remastered 2009,2.6277666666666666
2020-04-10 16:58,The Beatles,You Won't See Me - Remastered 2009,3.332666666666667
2020-04-10 17:00,The Beatles,Run For Your Life - Remastered 2009,2.35155
2020-04-10 17:01,The Beatles,A Day In The Life - Remastered 2009,0.9832833333333333
2020-04-10 17:04,The Beatles,A Day In The Life - Remastered 2009,1.0952
2020-04-10 17:29,The Beatles,And Your Bird Can Sing - Remastered 2009,2.0082166666666668
2020-04-10 17:31,The Beatles,Oh! Darling - Remastered 2009,1.8859333333333332
2020-04-10 17:33,The Beatles,I'm So Tired - Remastered 2009,2.0582166666666666
2020-04-10 17:36,The Beatles,Julia - Remastered 2009,2.9444333333333335
2020-04-10 17:39,The Beatles,I'm Only Sleeping - Remastered 2009,3.005333333333333
2020-04-10 17:43,The Beatles,Strawberry Fields Forever - Remastered 2009,4.122
2020-04-10 17:45,The Beatles,Lady Madonna - Remastered 2009,2.3164333333333333
2020-04-10 17:48,The Beatles,You've Got To Hide Your Love Away - Remastered 2009,2.152
2020-04-10 17:49,The Beatles,She Came In Through The Bathroom Window - Remastered 2009,1.70885
2020-04-10 17:55,Almendra,Plegaria para un Niño Dormido,0.01315
2020-04-10 17:55,Curtis Mayfield,Pusherman,0.01315
2020-04-10 17:55,Pink Floyd,Comfortably Numb,5.7500333333333336
2020-04-10 17:55,Pappo's Blues,Blues para Mi Guitarra,0.05726666666666667
2020-04-10 17:55,The Rolling Stones,If You Really Want To Be My Friend - Remastered,0.013916666666666667
2020-04-10 17:58,Manu Chao,Bongo Bong,2.640433333333333
2020-04-10 18:05,Jazz Liberatorz,Clin D'oeil,7.069333333333334
2020-04-10 18:09,Michael Jackson,Rock with You - Single Version,3.6771
2020-04-10 18:13,Michael Jackson,Beat It,4.300666666666666
2020-04-10 18:17,Red Hot Chili Peppers,Ethiopia,3.8451
2020-04-10 18:23,Delegation,Oh Honey,5.9366666666666665
2020-04-10 18:27,Foster The People,Pumped Up Kicks,3.84695
2020-04-10 18:27,Alan Sutton y las criaturitas de la ansiedad,Vamo a Bailar a Tribunales,0.04836666666666667
2020-04-10 23:28,Frank Zappa,Bobby Brown Goes Down,0.015083333333333334
2020-04-10 23:28,Alan Sutton y las criaturitas de la ansiedad,Vamo a Bailar a Tribunales,0.0147
2020-04-10 23:28,Red Hot Chili Peppers,Did I Let You Know,0.014316666666666667
2020-04-10 23:33,The Police,So Lonely,4.826433333333333
2020-04-10 23:34,Liquen,Mirando Me Está Miranda,0.016633333333333333
2020-04-10 23:34,Milky Chance,Blossom,0.020883333333333334
2020-04-10 23:34,Bill Withers,Use Me,0.021283333333333335
2020-04-10 23:34,Viejas Locas,Todo Sigue Igual,1.3746166666666666
2020-04-10 23:34,Soda Stereo,Zona De Promesas - Remasterizado 2007,0.016633333333333333
2020-04-10 23:34,Depeche Mode,Strangelove,0.011983333333333334
2020-04-10 23:34,David Holmes,Foley Part 2,0.01895
2020-04-10 23:34,The Rolling Stones,Crazy Mama - Remastered,0.015083333333333334
2020-04-10 23:34,Santana,Oye Como Va,0.0205
2020-04-10 23:39,The Police,Message In A Bottle,4.838
2020-04-10 23:43,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),3.951766666666667
2020-04-10 23:47,Bill Withers,Lovely Day,4.242666666666667
2020-04-10 23:52,The Police,Every Breath You Take,4.232
2020-04-10 23:56,Aerosmith,Dream On,4.449333333333334
2020-04-11 00:01,Mac Miller,Ladders,4.784
2020-04-11 00:05,Gustavo Cerati,Vivo,0.6843333333333333
2020-04-11 00:05,El Mató a un Policía Motorizado,La Noche Eterna,0.012383333333333333
2020-04-11 00:05,Led Zeppelin,Black Dog - Remaster,0.01895
2020-04-11 00:05,Butcher Brown,Sticky July,0.05068333333333333
2020-04-11 00:05,Tame Impala,The Less I Know The Better,3.6053333333333333
2020-04-11 00:08,Anti Lilly,It's Nice Outside,2.2588166666666667
2020-04-11 00:13,Jimi Hendrix,All Along the Watchtower,4.013333333333334
2020-04-11 00:18,Guns N' Roses,Welcome To The Jungle,4.533766666666667
2020-04-11 00:20,The Beatles,In My Life - Remastered 2009,2.4388833333333335
2020-04-11 00:26,Bob Dylan,Like a Rolling Stone,6.16
2020-04-11 00:30,Red Hot Chili Peppers,We Turn Red,3.3411
2020-04-11 00:33,Joy Division,Love Will Tear Us Apart,3.447766666666667
2020-04-11 00:38,Soda Stereo,Corazón Delator - Remasterizado 2007,5.200433333333334
2020-04-11 00:43,Daft Punk,Beyond,4.8373333333333335
2020-04-11 00:48,Red Hot Chili Peppers,Charlie,4.62555
2020-04-11 00:53,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,4.706666666666667
2020-04-11 00:58,Michael Jackson,Thriller - 2003 Edit,5.190666666666667
2020-04-11 01:03,Cream,White Room,4.972216666666666
2020-04-11 01:06,Militantes del Climax,Maradona Caniggia,3.3981166666666667
2020-04-11 01:10,Pescado Rabioso,La Sed Verdadera,3.49955
2020-04-11 01:13,The Wailers,"Get Up, Stand Up",3.2944333333333335
2020-04-11 01:18,Soda Stereo,Un Misil En Mi Placard - MTV Unplugged,4.576433333333333
2020-04-11 01:23,Soda Stereo,Un Millón De Años Luz - Remasterizado 2007,5.06755
2020-04-11 01:26,Serú Girán,Voy A Mil,3.1374
2020-04-11 01:31,Usted Señalemelo,Big Bang,4.894416666666666
2020-04-11 01:36,Bob Marley & The Wailers,One Love / People Get Ready - Medley,0.01315
2020-04-11 01:36,Virus,Sin Disfraz,0.01315
2020-04-11 01:36,The Beatles,Love Me Do - Remastered 2009,0.013533333333333333
2020-04-11 01:36,Pink Floyd,Have a Cigar,4.77645
2020-04-11 01:41,Fito Paez,Polaroid De Locura Ordinaria,0.01315
2020-04-11 01:41,Depeche Mode,Personal Jesus - Single Version,0.021666666666666667
2020-04-11 01:41,Gustavo Cerati,Adiós,0.0178
2020-04-11 01:41,Santana,Soul Sacrifice,5.0813
2020-04-11 01:44,Moris,Ayer Nomás,2.3177666666666665
2020-04-11 01:48,Arctic Monkeys,Fluorescent Adolescent,0.010433333333333333
2020-04-11 01:48,Bajofondo,El Mareo,4.022983333333333
2020-04-11 01:48,The Rolling Stones,Out Of Control,0.015866666666666668
2020-04-11 01:51,Arctic Monkeys,Fluorescent Adolescent,3.0648833333333334
2020-04-11 01:55,The Rolling Stones,Out Of Control,4.730666666666667
2020-04-11 02:00,Eric Clapton,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",4.666666666666667
2020-04-11 02:03,The Whitest Boy Alive,Burning,3.1862166666666667
2020-04-11 02:07,Manu Chao,Me Gustas Tu,3.9997666666666665
2020-04-11 02:09,Filet of Soul,Copperpot,1.4226666666666667
2020-04-11 02:12,Viejas Locas,Me Gustas Mucho,3.3322166666666666
2020-04-11 02:14,Pink Floyd,Pigs on the Wing 2,1.4449333333333334
2020-04-11 02:18,Guns N' Roses,14 Years,4.356216666666667
2020-04-11 02:22,Los Enanitos Verdes,Lamento Boliviano,3.7191
2020-04-11 02:25,Sumo,Estallando Desde el Océano,3.55955
2020-04-11 02:30,The Rolling Stones,Like A Rolling Stone - Edit,4.353766666666667
2020-04-11 02:32,Soda Stereo,Zoom - Remasterizado 2007,2.0871333333333335
2020-04-11 02:33,Bizarrap,"Don Patricio: Bzrp Music Sessions, Vol. 25",1.5805
2020-04-11 02:36,WOS,CANGURO,2.7767166666666667
2020-04-11 02:39,Lucho SSJ,Beatle,2.683333333333333
2020-04-11 02:39,Lucho SSJ,Beatle,0.08968333333333334
2020-04-11 02:41,Bizarrap,"Lucho SSJ: Bzrp Music Sessions, Vol. 26",2.3783833333333333
2020-04-11 02:44,Bizarrap,"DANI: Bzrp Music Sessions, Vol. 24",2.8875166666666665
2020-04-11 02:48,Duki,Quavo #Mododiablo,3.957133333333333
2020-04-11 02:51,WOS,MELÓN VINO,2.9399
2020-04-11 02:54,Dillom,Kelly,3.2
2020-04-11 02:59,Bizarrap,"Sony: Bzrp Freestyle Sessions, Vol. 2",4.1328
2020-04-11 03:01,Kiddo Toto,Scoco,2.8728833333333332
2020-04-11 03:03,El Triangulo Estudio,C.R.O,1.83715
2020-04-11 03:06,WOS,LUZ DELITO,2.5977833333333336
2020-04-11 03:10,Steely Dan,Dirty Work,0.025916666666666668
2020-04-11 03:10,Bizarrap,Buho - Bizarrap Remix,4.264833333333334
2020-04-11 03:10,INXS,Don't Change,0.02205
2020-04-11 03:10,Charly García,Buscando un Símbolo de Paz,0.01315
2020-04-11 03:10,The Rolling Stones,Wild Horses - 2009 Mix,0.0147
2020-04-11 03:15,Red Hot Chili Peppers,Go Robot,4.3966666666666665
2020-04-11 03:20,Eric Clapton,They Call Me The Breeze,0.33466666666666667
2020-04-11 03:20,Ciro y los Persas,Me Gusta,4.818216666666666
2020-04-11 03:21,Soda Stereo,De Música Ligera - Remasterizado 2007,0.41525
2020-04-11 03:21,Red Hot Chili Peppers,Road Trippin',0.022433333333333333
2020-04-11 03:24,Jorge Drexler,Silencio,3.4664333333333333
2020-04-11 03:27,The Rolling Stones,Infamy - Remastered,1.6444333333333334
2020-04-11 03:28,J. Cole,Neighbors,0.5137666666666667
2020-04-11 17:56,J. Cole,Neighbors,3.725616666666667
2020-04-11 18:00,The Alan Parsons Project,Eye In The Sky,4.604666666666667
2020-04-11 18:05,The Rolling Stones,I Can't Quit You Baby,5.217333333333333
2020-04-11 18:10,The Alan Parsons Project,Games People Play,4.3851
2020-04-11 18:16,Pink Floyd,Coming Back to Life,6.320683333333333
2020-04-11 18:21,Soda Stereo,Persiana Americana - Remasterizado 2007,4.8711
2020-04-11 18:25,Red Hot Chili Peppers,"Dance, Dance, Dance",3.7588833333333334
2020-04-11 18:29,Turf,Pasos Al Costado,4.235766666666667
2020-04-11 18:32,Gorillaz,19-2000,3.514666666666667
2020-04-11 20:01,Guns N' Roses,Sympathy For The Devil,6.31815
2020-04-11 20:01,Alan Sutton y las criaturitas de la ansiedad,Anita,0.020266666666666665
2020-04-11 20:58,U2,Vertigo,0.0174
2020-04-11 20:58,Phil Collins,In The Air Tonight - 2015 Remastered,3.2433666666666667
2020-04-11 21:02,Sumo,Fiebre (Fever),3.9102166666666665
2020-04-11 21:07,Red Hot Chili Peppers,The Zephyr Song,3.86555
2020-04-11 21:12,Charly García,Fanky,4.783333333333333
2020-04-11 21:24,Depeche Mode,Dream On,1.9717
2020-04-12 01:23,New Order,Bizarre Love Triangle,0.02515
2020-04-12 01:23,MGMT,Time to Pretend,0.028633333333333334
2020-04-12 01:27,Anti Lilly,Nobody's Perfect,3.3501833333333333
2020-04-12 01:29,Bob Marley & The Wailers,Three Little Birds,0.012383333333333333
2020-04-12 01:29,Stevie Wonder,I Wish,0.06306666666666666
2020-04-12 01:29,Pink Floyd,Fat Old Sun,0.01315
2020-04-12 01:29,Red Hot Chili Peppers,Especially in Michigan,0.011983333333333334
2020-04-12 01:29,U2,City Of Blinding Lights,2.3740833333333335
2020-04-12 01:29,Gustavo Cerati,Desastre,0.0147
2020-04-12 01:29,The xx,Intro,0.01315
2020-04-12 01:29,Red Hot Chili Peppers,Otherside,0.020883333333333334
2020-04-12 01:29,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",0.03326666666666667
2020-04-12 01:29,Fito Paez,11 Y 6,0.013533333333333333
2020-04-12 01:29,Sumo,Mejor No Hablar de Ciertas Cosas,0.01315
2020-04-12 01:29,Los Abuelos De La Nada,Sin Gamulán,0.013533333333333333
2020-04-12 01:29,Soda Stereo,Juegos De Seducción - Remasterizado 2007,0.0085
2020-04-12 01:29,Virus,Amor Descartable,0.02515
2020-04-12 01:30,Red Hot Chili Peppers,Especially in Michigan,0.0623
2020-04-12 01:31,Rabo De Saia,Ripa Na Xulipa - Extended Charles Maurice Version,1.57895
2020-04-12 01:35,Kool & The Gang,Get Down On It,3.5484333333333336
2020-04-12 01:36,Banda Black Rio,Chega Mais (Imaginei Você Dançando),0.0205
2020-04-12 01:36,Ray Parker Jr.,Still in the Groove,0.04295
2020-04-12 01:36,Kool & The Gang,Jungle Jazz,0.9672333333333333
2020-04-12 01:36,Sister Sledge,He's the Greatest Dancer,0.013916666666666667
2020-04-12 01:36,Gwen McCrae,Keep the Fire Burning,0.07196666666666666
2020-04-12 01:40,Kool & The Gang,Fresh,3.810433333333333
2020-04-12 01:47,Prince,Controversy,7.25555
2020-04-12 01:50,"Earth, Wind & Fire",September,3.5846666666666667
2020-04-12 01:55,Gladys Knight & The Pips,"Bourgie', Bourgie'",4.65
2020-04-12 01:57,Gene Chandler,Get Down,2.00475
2020-04-13 01:58,Gene Chandler,Get Down,0.04621666666666667
2020-04-13 01:59,"Earth, Wind & Fire",Fantasy - Single Version,0.014566666666666667
2020-04-13 02:02,WOS,CANGURO,3.2790833333333333
2020-04-13 02:05,WOS,MELÓN VINO,2.9399
2020-04-13 02:07,WOS,FRESCO,1.69215
2020-04-13 02:07,Pink Floyd,The Dogs of War,0.05998333333333333
2020-04-13 02:11,Pink Floyd,"Another Brick in the Wall, Pt. 2",3.9791
2020-04-13 02:14,Pink Floyd,Jugband Blues,3.0087333333333333
2020-04-13 02:15,Pink Floyd,Goodbye Cruel World,1.2238166666666668
2020-04-13 02:16,Pink Floyd,Waiting for the Worms,0.87945
2020-04-13 21:38,Pink Floyd,Mother,0.009583333333333333
2020-04-13 21:38,Pink Floyd,Us and Them,0.017416666666666667
2020-04-13 21:38,Pink Floyd,Lucifer Sam,0.006033333333333333
2020-04-13 21:38,Pink Floyd,Burning Bridges,0.04586666666666667
2020-04-13 21:44,Pink Floyd,Mother,5.58155
2020-04-13 21:47,Pink Floyd,Lucifer Sam,3.1233333333333335
2020-04-13 21:53,Pink Floyd,On the Turning Away,5.6944333333333335
2020-04-13 22:54,Daft Punk,Give Life Back to Music,0.014316666666666667
2020-04-13 22:54,Pink Floyd,Summer '68,3.671666666666667
2020-04-13 22:54,Cream,Sunshine Of Your Love,0.03326666666666667
2020-04-13 22:54,Spinetta Jade,Maribel Se Durmió,0.21168333333333333
2020-04-13 22:55,Daft Punk,One More Time,0.0147
2020-04-13 22:55,Commodores,Slippery When Wet,0.011983333333333334
2020-04-13 23:00,Daft Punk,One More Time,5.241966666666666
2020-04-14 22:44,Queen,Bohemian Rhapsody - Remastered 2011,4.236666666666666
2020-04-15 01:16,Daft Punk,One More Time,0.09653333333333333
2020-04-15 01:16,Spinetta Jade,Maribel Se Durmió,0.00605
2020-04-15 01:17,Cream,Sunshine Of Your Love,1.43785
2020-04-16 17:41,Loco por volverla a ver (Acustico) - LPDA,Loco por volverla a ver (Acustico) - Las pastillas del abuelo,4.5306
2020-04-16 17:43,The Beatles,Revolution 1 - Remastered 2009,0.09131666666666667
2020-04-16 17:43,La Casada (Acústico),La Casada (Acústico),1.9373166666666666
2020-04-16 17:43,The Beatles,She Said She Said - Remastered 2009,0.3962833333333333
2020-04-16 17:43,The Beatles,Michelle - Remastered 2009,0.05185
2020-04-16 17:49,Mac Miller,Dang! (feat. Anderson .Paak),5.089166666666666
2020-04-16 17:54,Pescado Rabioso,Por,0.009433333333333334
2020-04-16 17:54,Gustavo Cerati,Lago en el Cielo,5.1491
2020-04-16 17:57,Arnau Griso,Es gratis - Acústico,3.3846666666666665
2020-04-16 18:00,U2,Elevation,3.20145
2020-04-17 00:42,Queen,Bohemian Rhapsody - Remastered 2011,0.24166666666666667
2020-04-17 00:45,Luis Miguel,Ahora Te Puedes Marchar,3.1996333333333333
2020-04-17 00:46,Luis Miguel,La bikina - En vivo,0.9433666666666667
2020-04-17 00:47,Luis Miguel,Por Debajo De La Mesa,0.3955
2020-04-17 00:50,Arctic Monkeys,Mardy Bum,2.924
2020-04-17 00:54,The Rolling Stones,Monkey Man,4.190883333333334
2020-04-17 00:59,Soda Stereo,Prófugos - Remasterizado 2007,5.29355
2020-04-17 01:05,TOTO,Rosanna,5.52
2020-04-17 01:08,The Cure,Inbetween Days,2.9664333333333333
2020-04-17 01:13,Gustavo Cerati,Cosas Imposibles,5.092883333333333
2020-04-17 01:17,Iggy Pop,The Passenger,4.722666666666667
2020-04-17 01:22,Bob Marley & The Wailers,Buffalo Soldier,4.264
2020-04-17 01:24,The Notorious B.I.G.,Just Playing (Dreams) - 2005 Remaster,2.7244333333333333
2020-04-17 01:27,Gnarls Barkley,Crazy,2.9577666666666667
2020-04-17 01:30,INXS,Need You Tonight,3.0184333333333333
2020-04-17 01:34,Queen,Cool Cat - Remastered 2011,3.4851
2020-04-17 01:37,Vance Joy,Riptide,3.4046666666666665
2020-04-17 01:44,Pink Floyd,Time,6.899116666666667
2020-04-17 01:47,Breakbot,Baby I'm Yours,3.1724
2020-04-17 20:56,Wiz Khalifa,See You Again (feat. Charlie Puth),0.285
2020-04-17 21:50,Los Piojos,Tan Solo,0.029666666666666668
2020-04-17 21:50,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",2.825
2020-04-17 21:50,Los Piojos,Bicho de Ciudad,0.025166666666666667
2020-04-17 21:56,Los Piojos,Bicho de Ciudad,5.346
2020-04-18 04:32,Los Piojos,El Farolito,2.992166666666667
2020-04-18 18:01,Breakbot,Baby I'm Yours,0.015466666666666667
2020-04-18 18:05,Jorge Drexler,La trama y el desenlace,4.100216666666666
2020-04-18 18:09,Jamiroquai,Cloud 9,3.9491
2020-04-18 18:12,Charly García,Tu Amor,3.1077666666666666
2020-04-18 18:16,The Rolling Stones,It Won't Take Long - Remastered,3.916
2020-04-18 18:19,Pink Floyd,"Another Brick in the Wall, Pt. 1",3.2024166666666667
2020-04-18 18:25,The Rolling Stones,If I Was A Dancer (Dance Pt. 2) - Remastered,5.839766666666667
2020-04-18 18:31,Colayuta,Plata O Plomo,0.023983333333333332
2020-04-18 18:31,Daft Punk,Giorgio by Moroder,5.620466666666666
2020-04-18 18:31,The Beatles,"Hello, Goodbye - Remastered 2009",0.014316666666666667
2020-04-18 18:31,Bob Marley & The Wailers,Is This Love - Montmartre Remix,0.021666666666666667
2020-04-18 18:34,Jorge Drexler,Telefonía,3.0827166666666668
2020-04-18 18:40,Red Hot Chili Peppers,Venice Queen,6.1171
2020-04-18 18:41,Pink Floyd,I'm a King Bee,0.4805333333333333
2020-04-18 18:41,Queen,Dragon Attack - Remastered 2011,0.013533333333333333
2020-04-18 18:41,Soda Stereo,Entre Caníbales - Remasterizado 2007,0.0654
2020-04-18 18:41,Spinetta Jade,Amenábar,0.02205
2020-04-18 18:41,Jamiroquai,Little L,0.013916666666666667
2020-04-18 18:47,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),6.160433333333334
2020-04-18 18:51,Guns N' Roses,Nightrain,4.4702166666666665
2020-04-18 18:55,Stevie Wonder,Superstition - Single Version,4.09155
2020-04-18 18:57,Pink Floyd,The Show Must Go On,1.6093333333333333
2020-04-18 19:01,The Rolling Stones,Sweet Virginia,4.442666666666667
2020-04-18 19:06,Seal,Crazy,4.467333333333333
2020-04-18 19:13,New Order,Blue Monday - 2016 Remaster,7.513333333333334
2020-04-18 19:19,Blackstreet,No Diggity,5.092883333333333
2020-04-18 19:23,El Mató a un Policía Motorizado,El Tesoro,4.523333333333333
2020-04-18 19:26,Sumo,Los Viejos Vinagres,3.25955
2020-04-18 19:31,Soda Stereo,Persiana Americana - Remasterizado 2007,4.8711
2020-04-18 19:36,Red Hot Chili Peppers,Dark Necessities,5.033333333333333
2020-04-18 19:38,Red Hot Chili Peppers,Snow (Hey Oh),2.1879833333333334
2020-04-18 19:39,Luis Miguel,Hasta Que Me Olvides,0.05223333333333333
2020-04-18 19:42,Dire Straits,Sultans Of Swing,0.0816
2020-04-18 19:42,Luis Miguel,Ahora Te Puedes Marchar,3.19955
2020-04-18 19:46,Queen,A Kind Of Magic - Remastered 2011,4.404216666666667
2020-04-18 19:52,Dire Straits,Sultans Of Swing,5.806666666666667
2020-04-18 19:53,Babasónicos,Irresponsables,0.5693333333333334
2020-04-18 19:55,Ray Charles,I've Got a Woman,2.8577666666666666
2020-04-18 19:59,INXS,Never Tear Us Apart,3.076433333333333
2020-04-18 20:03,Bersuit Vergarabat,Toco Y Me Voy,4.16555
2020-04-18 20:07,U2,One,4.6031
2020-04-18 20:09,Jamiroquai,Cosmic Girl - Remastered,1.1079
2020-04-18 20:12,Blind Melon,No Rain,2.1702833333333333
2020-04-18 20:17,La Vela Puerca,Zafar,4.366666666666666
2020-04-18 20:21,Bob Moses,Tearing Me Up - Edit,3.72565
2020-04-18 20:29,The Rolling Stones,You Can't Always Get What You Want,7.478666666666666
2020-04-18 20:32,Arctic Monkeys,A Certain Romance,0.013916666666666667
2020-04-18 20:32,Arctic Monkeys,A Certain Romance,0.03908333333333333
2020-04-18 20:32,Michael Jackson,Don't Stop 'Til You Get Enough,2.0020166666666666
2020-04-18 20:32,Philip Bailey,Easy Lover,0.027083333333333334
2020-04-18 20:37,Philip Bailey,Easy Lover,5.0751
2020-04-18 20:41,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,4.140216666666666
2020-04-18 20:45,Curtis Mayfield,Superfly,3.1252666666666666
